,Unnamed: 0,County,State,Population2019,Abbrev,Code
2112,2112,Morrow,Ohio,35328,Ohio,OH
2113,2113,Muskingum,Ohio,86215,Ohio,OH
2114,2114,Noble,Ohio,14424,Ohio,OH
2115,2115,Ottawa,Ohio,40525,Ohio,OH
2116,2116,Paulding,Ohio,18672,Ohio,OH
2117,2117,Perry,Ohio,36134,Ohio,OH
2118,2118,Pickaway,Ohio,58457,Ohio,OH
2119,2119,Pike,Ohio,27772,Ohio,OH
2120,2120,Portage,Ohio,162466,Ohio,OH
2121,2121,Preble,Ohio,40882,Ohio,OH
2122,2122,Putnam,Ohio,33861,Ohio,OH
2123,2123,Richland,Ohio,121154,Ohio,OH
2124,2124,Ross,Ohio,76666,Ohio,OH
2125,2125,Sandusky,Ohio,58518,Ohio,OH
2126,2126,Scioto,Ohio,75314,Ohio,OH
2127,2127,Seneca,Ohio,55178,Ohio,OH
2128,2128,Shelby,Ohio,48590,Ohio,OH
2129,2129,Stark,Ohio,370606,Ohio,OH
2130,2130,Summit,Ohio,541013,Ohio,OH
2131,2131,Trumbull,Ohio,197974,Ohio,OH
2132,2132,Tuscarawas,Ohio,91987,Ohio,OH
2133,2133,Union,Ohio,58988,Ohio,OH
2134,2134,Van Wert,Ohio,28275,Ohio,OH
2135,2135,Vinton,Ohio,13085,Ohio,OH
2136,2136,Warren,Ohio,234602,Ohio,OH
2137,2137,Washington,Ohio,59911,Ohio,OH
2138,2138,Wayne,Ohio,115710,Ohio,OH
2139,2139,Williams,Ohio,36692,Ohio,OH
2140,2140,Wood,Ohio,130817,Ohio,OH
2141,2141,Wyandot,Ohio,21772,Ohio,OH
2142,2142,Adair,Oklahoma,22194,Okla.,OK
2143,2143,Alfalfa,Oklahoma,5847,Okla.,OK
2144,2144,Atoka,Oklahoma,13898,Okla.,OK
2145,2145,Beaver,Oklahoma,5566,Okla.,OK
2146,2146,Beckham,Oklahoma,23637,Okla.,OK
2147,2147,Blaine,Oklahoma,9720,Okla.,OK
2148,2148,Bryan,Oklahoma,47995,Okla.,OK
2149,2149,Caddo,Oklahoma,29594,Okla.,OK
2150,2150,Canadian,Oklahoma,148306,Okla.,OK
2151,2151,Carter,Oklahoma,48111,Okla.,OK
2152,2152,Cherokee,Oklahoma,48657,Okla.,OK
2153,2153,Choctaw,Oklahoma,15045,Okla.,OK
2154,2154,Cimarron,Oklahoma,2335,Okla.,OK
2155,2155,Cleveland,Oklahoma,284014,Okla.,OK
2156,2156,Coal,Oklahoma,5867,Okla.,OK
2157,2157,Comanche,Oklahoma,120749,Okla.,OK
2158,2158,Cotton,Oklahoma,6152,Okla.,OK
2159,2159,Craig,Oklahoma,14672,Okla.,OK
2160,2160,Creek,Oklahoma,71522,Okla.,OK
2161,2161,Custer,Oklahoma,29377,Okla.,OK
2162,2162,Delaware,Oklahoma,43009,Okla.,OK
2163,2163,Dewey,Oklahoma,4844,Okla.,OK
2164,2164,Ellis,Oklahoma,4170,Okla.,OK
2165,2165,Garfield,Oklahoma,61056,Okla.,OK
2166,2166,Garvin,Oklahoma,27334,Okla.,OK
2167,2167,Grady,Oklahoma,55834,Okla.,OK
2168,2168,Grant,Oklahoma,4528,Okla.,OK
2169,2169,Greer,Oklahoma,6171,Okla.,OK
2170,2170,Harmon,Oklahoma,2869,Okla.,OK
2171,2171,Harper,Oklahoma,3813,Okla.,OK
2172,2172,Haskell,Oklahoma,13052,Okla.,OK
2173,2173,Hughes,Oklahoma,13823,Okla.,OK
2174,2174,Jackson,Oklahoma,26088,Okla.,OK
2175,2175,Jefferson,Oklahoma,6432,Okla.,OK
2176,2176,Johnston,Oklahoma,10990,Okla.,OK
2177,2177,Kay,Oklahoma,43538,Okla.,OK
2178,2178,Kingfisher,Oklahoma,15276,Okla.,OK
2179,2179,Kiowa,Oklahoma,9341,Okla.,OK
2180,2180,Latimer,Oklahoma,10775,Okla.,OK
2181,2181,Le Flore,Oklahoma,49853,Okla.,OK
2182,2182,Lincoln,Oklahoma,34351,Okla.,OK
2183,2183,Logan,Oklahoma,48011,Okla.,OK
2184,2184,Love,Oklahoma,9742,Okla.,OK
2185,2185,McClain,Oklahoma,36511,Okla.,OK
2186,2186,McCurtain,Oklahoma,33065,Okla.,OK
2187,2187,McIntosh,Oklahoma,20493,Okla.,OK
2188,2188,Major,Oklahoma,7683,Okla.,OK
2189,2189,Marshall,Oklahoma,15988,Okla.,OK
2190,2190,Mayes,Oklahoma,41100,Okla.,OK
2191,2191,Murray,Oklahoma,13712,Okla.,OK
2192,2192,Muskogee,Oklahoma,67997,Okla.,OK
2193,2193,Noble,Oklahoma,11446,Okla.,OK
2194,2194,Nowata,Oklahoma,10555,Okla.,OK
2195,2195,Okfuskee,Oklahoma,12377,Okla.,OK
2196,2196,Oklahoma,Oklahoma,797434,Okla.,OK
2197,2197,Okmulgee,Oklahoma,38465,Okla.,OK
2198,2198,Osage,Oklahoma,46963,Okla.,OK
2199,2199,Ottawa,Oklahoma,32245,Okla.,OK
2200,2200,Pawnee,Oklahoma,16513,Okla.,OK
2201,2201,Payne,Oklahoma,81784,Okla.,OK
2202,2202,Pittsburg,Oklahoma,43654,Okla.,OK
2203,2203,Pontotoc,Oklahoma,38284,Okla.,OK
2204,2204,Pottawatomie,Oklahoma,72592,Okla.,OK
2205,2205,Pushmataha,Oklahoma,11233,Okla.,OK
2206,2206,Roger Mills,Oklahoma,3743,Okla.,OK
2207,2207,Rogers,Oklahoma,92459,Okla.,OK
2208,2208,Seminole,Oklahoma,25426,Okla.,OK
2209,2209,Sequoyah,Oklahoma,41569,Okla.,OK
2210,2210,Stephens,Oklahoma,43143,Okla.,OK
2211,2211,Texas,Oklahoma,22081,Okla.,OK
2212,2212,Tillman,Oklahoma,7711,Okla.,OK
2213,2213,Tulsa,Oklahoma,651552,Okla.,OK
2214,2214,Wagoner,Oklahoma,81289,Okla.,OK
2215,2215,Washington,Oklahoma,51527,Okla.,OK
2216,2216,Washita,Oklahoma,11678,Okla.,OK
2217,2217,Woods,Oklahoma,9041,Okla.,OK
2218,2218,Woodward,Oklahoma,21221,Okla.,OK
2219,2219,Baker,Oregon,16018,Ore.,OR
2220,2220,Benton,Oregon,93053,Ore.,OR
2221,2221,Clackamas,Oregon,418187,Ore.,OR
2222,2222,Clatsop,Oregon,37244,Ore.,OR
2223,2223,Columbia,Oregon,52354,Ore.,OR
2224,2224,Coos,Oregon,64487,Ore.,OR
2225,2225,Crook,Oregon,20815,Ore.,OR
2226,2226,Curry,Oregon,22339,Ore.,OR
2227,2227,Deschutes,Oregon,197692,Ore.,OR
2228,2228,Douglas,Oregon,110980,Ore.,OR
2229,2229,Gilliam,Oregon,1947,Ore.,OR
2230,2230,Grant,Oregon,7283,Ore.,OR
2231,2231,Harney,Oregon,7146,Ore.,OR
2232,2232,Hood River,Oregon,22675,Ore.,OR
2233,2233,Jackson,Oregon,220944,Ore.,OR
2234,2234,Jefferson,Oregon,21145,Ore.,OR
2235,2235,Josephine,Oregon,87487,Ore.,OR
2236,2236,Klamath,Oregon,68238,Ore.,OR
2237,2237,Lake,Oregon,7820,Ore.,OR
2238,2238,Lane,Oregon,382067,Ore.,OR
2239,2239,Lincoln,Oregon,49962,Ore.,OR
2240,2240,Linn,Oregon,129749,Ore.,OR
2241,2241,Malheur,Oregon,30479,Ore.,OR
2242,2242,Marion,Oregon,347818,Ore.,OR
2243,2243,Morrow,Oregon,11336,Ore.,OR
2244,2244,Multnomah,Oregon,812855,Ore.,OR
2245,2245,Polk,Oregon,86085,Ore.,OR
2246,2246,Sherman,Oregon,1731,Ore.,OR
2247,2247,Tillamook,Oregon,25317,Ore.,OR
2248,2248,Umatilla,Oregon,77950,Ore.,OR
2249,2249,Union,Oregon,25652,Ore.,OR
2250,2250,Wallowa,Oregon,6814,Ore.,OR
2251,2251,Wasco,Oregon,25477,Ore.,OR
2252,2252,Washington,Oregon,601592,Ore.,OR
2253,2253,Wheeler,Oregon,1381,Ore.,OR
2254,2254,Yamhill,Oregon,107100,Ore.,OR
2255,2255,Adams,Pennsylvania,103009,Pa.,PA
2256,2256,Allegheny,Pennsylvania,1216045,Pa.,PA
2257,2257,Armstrong,Pennsylvania,64735,Pa.,PA
2258,2258,Beaver,Pennsylvania,163929,Pa.,PA
2259,2259,Bedford,Pennsylvania,47888,Pa.,PA
2260,2260,Berks,Pennsylvania,421164,Pa.,PA
2261,2261,Blair,Pennsylvania,121829,Pa.,PA
2262,2262,Bradford,Pennsylvania,60323,Pa.,PA
2263,2263,Bucks,Pennsylvania,628270,Pa.,PA
2264,2264,Butler,Pennsylvania,187853,Pa.,PA
2265,2265,Cambria,Pennsylvania,130192,Pa.,PA
2266,2266,Cameron,Pennsylvania,4886,Pa.,PA
2267,2267,Carbon,Pennsylvania,64182,Pa.,PA
2268,2268,Centre,Pennsylvania,162385,Pa.,PA
2269,2269,Chester,Pennsylvania,524989,Pa.,PA
2270,2270,Clarion,Pennsylvania,38438,Pa.,PA
2271,2271,Clearfield,Pennsylvania,79255,Pa.,PA
2272,2272,Clinton,Pennsylvania,38632,Pa.,PA
2273,2273,Columbia,Pennsylvania,64964,Pa.,PA
2274,2274,Crawford,Pennsylvania,84629,Pa.,PA
2275,2275,Cumberland,Pennsylvania,253370,Pa.,PA
2276,2276,Dauphin,Pennsylvania,278299,Pa.,PA
2277,2277,Delaware,Pennsylvania,566747,Pa.,PA
2278,2278,Elk,Pennsylvania,31479,Pa.,PA
2279,2279,Erie,Pennsylvania,269728,Pa.,PA
2280,2280,Fayette,Pennsylvania,129274,Pa.,PA
2281,2281,Forest,Pennsylvania,7631,Pa.,PA
2282,2282,Franklin,Pennsylvania,155027,Pa.,PA
2283,2283,Fulton,Pennsylvania,14670,Pa.,PA
2284,2284,Greene,Pennsylvania,36233,Pa.,PA
2285,2285,Huntingdon,Pennsylvania,45144,Pa.,PA
2286,2286,Indiana,Pennsylvania,84073,Pa.,PA
2287,2287,Jefferson,Pennsylvania,43425,Pa.,PA
2288,2288,Juniata,Pennsylvania,24768,Pa.,PA
2289,2289,Lackawanna,Pennsylvania,209674,Pa.,PA
2290,2290,Lancaster,Pennsylvania,545724,Pa.,PA
2291,2291,Lawrence,Pennsylvania,85512,Pa.,PA
2292,2292,Lebanon,Pennsylvania,141793,Pa.,PA
2293,2293,Lehigh,Pennsylvania,369318,Pa.,PA
2294,2294,Luzerne,Pennsylvania,317417,Pa.,PA
2295,2295,Lycoming,Pennsylvania,113299,Pa.,PA
2296,2296,McKean,Pennsylvania,40625,Pa.,PA
2297,2297,Mercer,Pennsylvania,109424,Pa.,PA
2298,2298,Mifflin,Pennsylvania,46138,Pa.,PA
2299,2299,Monroe,Pennsylvania,170271,Pa.,PA
2300,2300,Montgomery,Pennsylvania,830915,Pa.,PA
2301,2301,Montour,Pennsylvania,18541,Pa.,PA
2302,2302,Northampton,Pennsylvania,305285,Pa.,PA
2303,2303,Northumberland,Pennsylvania,90843,Pa.,PA
2304,2304,Perry,Pennsylvania,46272,Pa.,PA
2305,2305,Philadelphia[w],Pennsylvania,1584064,Pa.,PA
2306,2306,Pike,Pennsylvania,55809,Pa.,PA
2307,2307,Potter,Pennsylvania,17497,Pa.,PA
2308,2308,Schuylkill,Pennsylvania,141359,Pa.,PA
2309,2309,Snyder,Pennsylvania,40372,Pa.,PA
2310,2310,Somerset,Pennsylvania,73447,Pa.,PA
2311,2311,Sullivan,Pennsylvania,6351,Pa.,PA
2312,2312,Susquehanna,Pennsylvania,40328,Pa.,PA
2313,2313,Tioga,Pennsylvania,40591,Pa.,PA
2314,2314,Union,Pennsylvania,44923,Pa.,PA
2315,2315,Venango,Pennsylvania,50668,Pa.,PA
2316,2316,Warren,Pennsylvania,39191,Pa.,PA
2317,2317,Washington,Pennsylvania,206865,Pa.,PA
2318,2318,Wayne,Pennsylvania,51361,Pa.,PA
2319,2319,Westmoreland,Pennsylvania,348899,Pa.,PA
2320,2320,Wyoming,Pennsylvania,28003,Pa.,PA
2321,2321,York,Pennsylvania,449058,Pa.,PA
2400,2400,Bristol[n],Rhode Island,48479,R.I.,RI
2401,2401,Kent[n],Rhode Island,164292,R.I.,RI
2402,2402,Newport[n],Rhode Island,82082,R.I.,RI
2403,2403,Providence[n],Rhode Island,638931,R.I.,RI
2404,2404,Washington[n],Rhode Island,125577,R.I.,RI
2405,2405,Abbeville,South Carolina,25007,S.C.,SC
2406,2406,Aiken,South Carolina,170872,S.C.,SC
2407,2407,Allendale,South Carolina,9839,S.C.,SC
2408,2408,Anderson,South Carolina,202558,S.C.,SC
2409,2409,Bamberg,South Carolina,15430,S.C.,SC
2410,2410,Barnwell,South Carolina,22119,S.C.,SC
2411,2411,Beaufort,South Carolina,192122,S.C.,SC
2412,2412,Berkeley,South Carolina,227907,S.C.,SC
2413,2413,Calhoun,South Carolina,15055,S.C.,SC
2414,2414,Charleston,South Carolina,411406,S.C.,SC
2415,2415,Cherokee,South Carolina,57300,S.C.,SC
2416,2416,Chester,South Carolina,32578,S.C.,SC
2417,2417,Chesterfield,South Carolina,45650,S.C.,SC
2418,2418,Clarendon,South Carolina,34355,S.C.,SC
2419,2419,Colleton,South Carolina,37677,S.C.,SC
2420,2420,Darlington,South Carolina,66618,S.C.,SC
2421,2421,Dillon,South Carolina,31229,S.C.,SC
2422,2422,Dorchester,South Carolina,162809,S.C.,SC
2423,2423,Edgefield,South Carolina,26436,S.C.,SC
2424,2424,Fairfield,South Carolina,23109,S.C.,SC
2425,2425,Florence,South Carolina,138293,S.C.,SC
2426,2426,Georgetown,South Carolina,62680,S.C.,SC
2427,2427,Greenville,South Carolina,523542,S.C.,SC
2428,2428,Greenwood,South Carolina,70811,S.C.,SC
2429,2429,Hampton,South Carolina,20408,S.C.,SC
2430,2430,Horry,South Carolina,354081,S.C.,SC
2431,2431,Jasper,South Carolina,26629,S.C.,SC
2432,2432,Kershaw,South Carolina,66551,S.C.,SC
2433,2433,Lancaster,South Carolina,98012,S.C.,SC
2434,2434,Laurens,South Carolina,67493,S.C.,SC
2435,2435,Lee,South Carolina,18347,S.C.,SC
2436,2436,Lexington,South Carolina,298750,S.C.,SC
2437,2437,McCormick,South Carolina,9947,S.C.,SC
2438,2438,Marion,South Carolina,32072,S.C.,SC
2439,2439,Marlboro,South Carolina,28003,S.C.,SC
2440,2440,Newberry,South Carolina,38440,S.C.,SC
2441,2441,Oconee,South Carolina,79546,S.C.,SC
2442,2442,Orangeburg,South Carolina,86175,S.C.,SC
2443,2443,Pickens,South Carolina,126884,S.C.,SC
2444,2444,Richland,South Carolina,415759,S.C.,SC
2445,2445,Saluda,South Carolina,20091,S.C.,SC
2446,2446,Spartanburg,South Carolina,319785,S.C.,SC
2447,2447,Sumter,South Carolina,106721,S.C.,SC
2448,2448,Union,South Carolina,28030,S.C.,SC
2449,2449,Williamsburg,South Carolina,33067,S.C.,SC
2450,2450,York,South Carolina,280979,S.C.,SC
2451,2451,Aurora,South Dakota,2720,S.D.,SD
2452,2452,Beadle,South Dakota,18080,S.D.,SD
2453,2453,Bennett,South Dakota,3452,S.D.,SD
2454,2454,Bon Homme,South Dakota,7046,S.D.,SD
2455,2455,Brookings,South Dakota,32968,S.D.,SD
2456,2456,Brown,South Dakota,38839,S.D.,SD
2457,2457,Brule,South Dakota,5366,S.D.,SD
2458,2458,Buffalo,South Dakota,2024,S.D.,SD
2459,2459,Butte,South Dakota,10330,S.D.,SD
2460,2460,Campbell,South Dakota,1334,S.D.,SD
2461,2461,Charles Mix,South Dakota,9241,S.D.,SD
2462,2462,Clark,South Dakota,3610,S.D.,SD
2463,2463,Clay,South Dakota,13935,S.D.,SD
2464,2464,Codington,South Dakota,27853,S.D.,SD
2465,2465,Corson,South Dakota,4215,S.D.,SD
2466,2466,Custer,South Dakota,8468,S.D.,SD
2467,2467,Davison,South Dakota,19823,S.D.,SD
2468,2468,Day,South Dakota,5596,S.D.,SD
2469,2469,Deuel,South Dakota,4320,S.D.,SD
2470,2470,Dewey,South Dakota,5586,S.D.,SD
2471,2471,Douglas,South Dakota,3023,S.D.,SD
2472,2472,Edmunds,South Dakota,4041,S.D.,SD
2473,2473,Fall River,South Dakota,6839,S.D.,SD
2474,2474,Faulk,South Dakota,2386,S.D.,SD
2475,2475,Grant,South Dakota,7281,S.D.,SD
2476,2476,Gregory,South Dakota,4242,S.D.,SD
2477,2477,Haakon,South Dakota,1894,S.D.,SD
2478,2478,Hamlin,South Dakota,5961,S.D.,SD
2479,2479,Hand,South Dakota,3391,S.D.,SD
2480,2480,Hanson,South Dakota,3405,S.D.,SD
2481,2481,Harding,South Dakota,1262,S.D.,SD
2482,2482,Hughes,South Dakota,17508,S.D.,SD
2483,2483,Hutchinson,South Dakota,7145,S.D.,SD
2484,2484,Hyde,South Dakota,1391,S.D.,SD
2485,2485,Jackson,South Dakota,3216,S.D.,SD
2486,2486,Jerauld,South Dakota,2066,S.D.,SD
2487,2487,Jones,South Dakota,1001,S.D.,SD
2488,2488,Kingsbury,South Dakota,5065,S.D.,SD
2489,2489,Lake,South Dakota,12055,S.D.,SD
2490,2490,Lawrence,South Dakota,24910,S.D.,SD
2491,2491,Lincoln,South Dakota,61128,S.D.,SD
2492,2492,Lyman,South Dakota,3892,S.D.,SD
2493,2493,McCook,South Dakota,5654,S.D.,SD
2494,2494,McPherson,South Dakota,2457,S.D.,SD
2495,2495,Marshall,South Dakota,4763,S.D.,SD
2496,2496,Meade,South Dakota,27202,S.D.,SD
2497,2497,Mellette,South Dakota,2081,S.D.,SD
2498,2498,Miner,South Dakota,2333,S.D.,SD
2499,2499,Minnehaha,South Dakota,193134,S.D.,SD
2500,2500,Moody,South Dakota,6404,S.D.,SD
2501,2501,Oglala Lakota,South Dakota,14118,S.D.,SD
2502,2502,Pennington,South Dakota,113775,S.D.,SD
2503,2503,Perkins,South Dakota,3037,S.D.,SD
2504,2504,Potter,South Dakota,2394,S.D.,SD
2505,2505,Roberts,South Dakota,10251,S.D.,SD
2506,2506,Sanborn,South Dakota,2324,S.D.,SD
2507,2507,Spink,South Dakota,6610,S.D.,SD
2508,2508,Stanley,South Dakota,2981,S.D.,SD
2509,2509,Sully,South Dakota,1437,S.D.,SD
2510,2510,Todd,South Dakota,9982,S.D.,SD
2511,2511,Tripp,South Dakota,5498,S.D.,SD
2512,2512,Turner,South Dakota,8361,S.D.,SD
2513,2513,Union,South Dakota,14829,S.D.,SD
2514,2514,Walworth,South Dakota,5524,S.D.,SD
2515,2515,Yankton,South Dakota,22696,S.D.,SD
2516,2516,Ziebach,South Dakota,2834,S.D.,SD
2517,2517,Anderson,Tennessee,76978,Tenn.,TN
2518,2518,Bedford,Tennessee,49713,Tenn.,TN
2519,2519,Benton,Tennessee,16290,Tenn.,TN
2520,2520,Bledsoe,Tennessee,12841,Tenn.,TN
2521,2521,Blount,Tennessee,133088,Tenn.,TN
2522,2522,Bradley,Tennessee,108110,Tenn.,TN
2523,2523,Campbell,Tennessee,39842,Tenn.,TN
2524,2524,Cannon,Tennessee,13775,Tenn.,TN
2525,2525,Carroll,Tennessee,28513,Tenn.,TN
2526,2526,Carter,Tennessee,56391,Tenn.,TN
2527,2527,Cheatham,Tennessee,40667,Tenn.,TN
2528,2528,Chester,Tennessee,17321,Tenn.,TN
2529,2529,Claiborne,Tennessee,31560,Tenn.,TN
2530,2530,Clay,Tennessee,7774,Tenn.,TN
2531,2531,Cocke,Tennessee,35479,Tenn.,TN
2532,2532,Coffee,Tennessee,56520,Tenn.,TN
2533,2533,Crockett,Tennessee,14591,Tenn.,TN
2534,2534,Cumberland,Tennessee,60520,Tenn.,TN
2535,2535,Davidson,Tennessee,694144,Tenn.,TN
2536,2536,Decatur,Tennessee,11661,Tenn.,TN
2537,2537,DeKalb,Tennessee,19164,Tenn.,TN
2538,2538,Dickson,Tennessee,53948,Tenn.,TN
2539,2539,Dyer,Tennessee,37159,Tenn.,TN
2540,2540,Fayette,Tennessee,41133,Tenn.,TN
2541,2541,Fentress,Tennessee,17909,Tenn.,TN
2542,2542,Franklin,Tennessee,42208,Tenn.,TN
2543,2543,Gibson,Tennessee,49133,Tenn.,TN
2544,2544,Giles,Tennessee,28746,Tenn.,TN
2545,2545,Grainger,Tennessee,22702,Tenn.,TN
2546,2546,Greene,Tennessee,69069,Tenn.,TN
2547,2547,Grundy,Tennessee,13498,Tenn.,TN
2548,2548,Hamblen,Tennessee,64934,Tenn.,TN
2549,2549,Hamilton,Tennessee,367804,Tenn.,TN
2550,2550,Hancock,Tennessee,6679,Tenn.,TN
2551,2551,Hardeman,Tennessee,26306,Tenn.,TN
2552,2552,Hardin,Tennessee,26034,Tenn.,TN
2553,2553,Hawkins,Tennessee,56786,Tenn.,TN
2554,2554,Haywood,Tennessee,18224,Tenn.,TN
2555,2555,Henderson,Tennessee,28048,Tenn.,TN
2556,2556,Henry,Tennessee,32210,Tenn.,TN
2557,2557,Hickman,Tennessee,24267,Tenn.,TN
2558,2558,Houston,Tennessee,8292,Tenn.,TN
2559,2559,Humphreys,Tennessee,18243,Tenn.,TN
2560,2560,Jackson,Tennessee,11517,Tenn.,TN
2561,2561,Jefferson,Tennessee,54495,Tenn.,TN
2562,2562,Johnson,Tennessee,17977,Tenn.,TN
2563,2563,Knox,Tennessee,470313,Tenn.,TN
2564,2564,Lake,Tennessee,7731,Tenn.,TN
2565,2565,Lauderdale,Tennessee,27795,Tenn.,TN
2566,2566,Lawrence,Tennessee,44142,Tenn.,TN
2567,2567,Lewis,Tennessee,11961,Tenn.,TN
2568,2568,Lincoln,Tennessee,33633,Tenn.,TN
2569,2569,Loudon,Tennessee,54068,Tenn.,TN
2570,2570,McMinn,Tennessee,53794,Tenn.,TN
2571,2571,McNairy,Tennessee,26140,Tenn.,TN
2572,2572,Macon,Tennessee,22701,Tenn.,TN
2573,2573,Madison,Tennessee,97984,Tenn.,TN
2574,2574,Marion,Tennessee,28374,Tenn.,TN
2575,2575,Marshall,Tennessee,31130,Tenn.,TN
2576,2576,Maury,Tennessee,96387,Tenn.,TN
2577,2577,Meigs,Tennessee,11649,Tenn.,TN
2578,2578,Monroe,Tennessee,46545,Tenn.,TN
2579,2579,Montgomery,Tennessee,208993,Tenn.,TN
2580,2580,Moore,Tennessee,6301,Tenn.,TN
2581,2581,Morgan,Tennessee,21915,Tenn.,TN
2582,2582,Obion,Tennessee,31131,Tenn.,TN
2583,2583,Overton,Tennessee,22075,Tenn.,TN
2584,2584,Perry,Tennessee,7869,Tenn.,TN
2585,2585,Pickett,Tennessee,5090,Tenn.,TN
2586,2586,Polk,Tennessee,16690,Tenn.,TN
2587,2587,Putnam,Tennessee,80245,Tenn.,TN
2588,2588,Rhea,Tennessee,32513,Tenn.,TN
2589,2589,Roane,Tennessee,53382,Tenn.,TN
2590,2590,Robertson,Tennessee,71813,Tenn.,TN
2591,2591,Rutherford,Tennessee,332285,Tenn.,TN
2592,2592,Scott,Tennessee,22015,Tenn.,TN
2593,2593,Sequatchie,Tennessee,14681,Tenn.,TN
2594,2594,Sevier,Tennessee,98250,Tenn.,TN
2595,2595,Shelby,Tennessee,937166,Tenn.,TN
2596,2596,Smith,Tennessee,19074,Tenn.,TN
2597,2597,Stewart,Tennessee,13362,Tenn.,TN
2598,2598,Sullivan,Tennessee,158348,Tenn.,TN
2599,2599,Sumner,Tennessee,191283,Tenn.,TN
2600,2600,Tipton,Tennessee,61599,Tenn.,TN
2601,2601,Trousdale,Tennessee,7828,Tenn.,TN
2602,2602,Unicoi,Tennessee,18082,Tenn.,TN
2603,2603,Union,Tennessee,19102,Tenn.,TN
2604,2604,Van Buren,Tennessee,5583,Tenn.,TN
2605,2605,Warren,Tennessee,41277,Tenn.,TN
2606,2606,Washington,Tennessee,129375,Tenn.,TN
2607,2607,Wayne,Tennessee,16939,Tenn.,TN
2608,2608,Weakley,Tennessee,34450,Tenn.,TN
2609,2609,White,Tennessee,26244,Tenn.,TN
2610,2610,Williamson,Tennessee,238412,Tenn.,TN
2611,2611,Wilson,Tennessee,144657,Tenn.,TN
2612,2612,Anderson,Texas,57735,Tex.,TX
2613,2613,Andrews,Texas,16799,Tex.,TX
2614,2614,Angelina,Texas,86715,Tex.,TX
2615,2615,Aransas,Texas,24356,Tex.,TX
2616,2616,Archer,Texas,8681,Tex.,TX
2617,2617,Armstrong,Texas,1949,Tex.,TX
2618,2618,Atascosa,Texas,51153,Tex.,TX
2619,2619,Austin,Texas,28847,Tex.,TX
2620,2620,Bailey,Texas,7114,Tex.,TX
2621,2621,Bandera,Texas,20601,Tex.,TX
2622,2622,Bastrop,Texas,88723,Tex.,TX
2623,2623,Baylor,Texas,3614,Tex.,TX
2624,2624,Bee,Texas,32799,Tex.,TX
2625,2625,Bell,Texas,362924,Tex.,TX
2626,2626,Bexar,Texas,2003554,Tex.,TX
2627,2627,Blanco,Texas,10723,Tex.,TX
2628,2628,Borden,Texas,637,Tex.,TX
2629,2629,Bosque,Texas,17855,Tex.,TX
2630,2630,Bowie,Texas,93245,Tex.,TX
2631,2631,Brazoria,Texas,374264,Tex.,TX
2632,2632,Brazos,Texas,229211,Tex.,TX
2633,2633,Brewster,Texas,9286,Tex.,TX
2634,2634,Briscoe,Texas,1537,Tex.,TX
2635,2635,Brooks,Texas,7237,Tex.,TX
2636,2636,Brown,Texas,37864,Tex.,TX
2637,2637,Burleson,Texas,17169,Tex.,TX
2638,2638,Burnet,Texas,48155,Tex.,TX
2639,2639,Caldwell,Texas,43664,Tex.,TX
2640,2640,Calhoun,Texas,21806,Tex.,TX
2641,2641,Callahan,Texas,13525,Tex.,TX
2642,2642,Cameron,Texas,423163,Tex.,TX
2643,2643,Camp,Texas,12413,Tex.,TX
2644,2644,Carson,Texas,6010,Tex.,TX
2645,2645,Cass,Texas,30331,Tex.,TX
2646,2646,Castro,Texas,8030,Tex.,TX
2647,2647,Chambers,Texas,36812,Tex.,TX
2648,2648,Cherokee,Texas,52646,Tex.,TX
2649,2649,Childress,Texas,7095,Tex.,TX
2650,2650,Clay,Texas,10473,Tex.,TX
2651,2651,Cochran,Texas,3016,Tex.,TX
2652,2652,Coke,Texas,3210,Tex.,TX
2653,2653,Coleman,Texas,8543,Tex.,TX
2654,2654,Collin,Texas,1034730,Tex.,TX
2655,2655,Collingsworth,Texas,3099,Tex.,TX
2656,2656,Colorado,Texas,20752,Tex.,TX
2657,2657,Comal,Texas,156209,Tex.,TX
2658,2658,Comanche,Texas,13623,Tex.,TX
2659,2659,Concho,Texas,4043,Tex.,TX
2660,2660,Cooke,Texas,41257,Tex.,TX
2661,2661,Coryell,Texas,75951,Tex.,TX
2662,2662,Cottle,Texas,1452,Tex.,TX
2663,2663,Crane,Texas,4773,Tex.,TX
2664,2664,Crockett,Texas,3807,Tex.,TX
2665,2665,Crosby,Texas,5991,Tex.,TX
2666,2666,Culberson,Texas,2277,Tex.,TX
2667,2667,Dallam,Texas,7057,Tex.,TX
2668,2668,Dallas,Texas,2635516,Tex.,TX
2669,2669,Dawson,Texas,13810,Tex.,TX
2670,2670,Deaf Smith,Texas,19177,Tex.,TX
2671,2671,Delta,Texas,5238,Tex.,TX
2672,2672,Denton,Texas,887207,Tex.,TX
2673,2673,DeWitt,Texas,20503,Tex.,TX
2674,2674,Dickens,Texas,2291,Tex.,TX
2675,2675,Dimmit,Texas,10897,Tex.,TX
2676,2676,Donley,Texas,3522,Tex.,TX
2677,2677,Duval,Texas,11640,Tex.,TX
2678,2678,Eastland,Texas,18245,Tex.,TX
2679,2679,Ector,Texas,166223,Tex.,TX
2680,2680,Edwards,Texas,1884,Tex.,TX
2681,2681,Ellis,Texas,184826,Tex.,TX
2682,2682,El Paso,Texas,839238,Tex.,TX
2683,2683,Erath,Texas,42698,Tex.,TX
